step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
48,16,0.0331426,0.00010448,0.330381,0.1,0.0330381,0.00265404,1.72564e-11,0.00265404,294.291,0.00283476,0.886841,0,0.0275886,0.0572125,0.0393748,0.0279874,0.00641955,0.0117453,0.0175761,0.000498011,0.000142056,5.71933e-06,0.000156249,1.35221e-05,0,0.172404,0.00799282,0.134954,0.0263588,0.00309852,0.0307213,0.0562082,0.0841118,0.00238328,0.000679821,2.73704e-05,0.000747744,6.47112e-05,0,0.825056,true
49,16,0.033141,0.000104478,0.330366,0.1,0.0330366,0.00264334,-6.05116e-12,0.00264334,294.284,0.0028367,0.886841,0,0.0275885,0.0572117,0.0393743,0.0279882,0.00641954,0.011745,0.0175758,0.000498115,0.000142042,5.72227e-06,0.000156241,1.34887e-05,0,0.1724,0.00799279,0.13495,0.0263581,0.0030987,0.030722,0.0562079,0.0841126,0.00238383,0.000679772,2.73851e-05,0.000747724,6.45527e-05,0,0.825056,true
50,16,0.0331395,0.000104475,0.33035,0.1,0.033035,0.00263625,-1.13342e-10,0.00263625,294.278,0.00283508,0.886841,0,0.0275885,0.0572109,0.0393737,0.0279889,0.00641953,0.0117446,0.0175756,0.000498218,0.000142029,5.72518e-06,0.000156234,1.34554e-05,0,0.172396,0.00799278,0.134946,0.0263573,0.00309888,0.0307227,0.0562077,0.0841135,0.00238438,0.000679725,2.73996e-05,0.000747707,6.43949e-05,0,0.825054,true
51,16,0.033138,0.000104473,0.330335,0.1,0.0330335,0.00263495,-4.569e-11,0.00263495,294.271,0.0028645,0.886841,0,0.0275885,0.0572101,0.0393731,0.0279895,0.00641953,0.0117443,0.0175754,0.00049832,0.000142016,5.72813e-06,0.000156226,1.34222e-05,0,0.172391,0.00799274,0.134942,0.0263565,0.00309905,0.0307234,0.0562074,0.0841145,0.00238493,0.00067968,2.74144e-05,0.000747688,6.42377e-05,0,0.825051,true
52,16,0.0331364,0.00010447,0.33032,0.1,0.033032,0.00262593,6.84731e-11,0.00262593,294.264,0.00282435,0.886841,0,0.0275884,0.0572092,0.0393725,0.0279901,0.00641952,0.0117439,0.0175751,0.000498419,0.000142003,5.73111e-06,0.000156219,1.33892e-05,0,0.172386,0.00799272,0.134938,0.0263558,0.0030992,0.0307241,0.0562071,0.0841155,0.00238546,0.000679633,2.74294e-05,0.000747671,6.40815e-05,0,0.825048,true
53,16,0.0331349,0.000104468,0.330304,0.1,0.0330304,0.00263052,-6.6021e-11,0.00263052,294.257,0.00287556,0.886841,0,0.0275884,0.0572083,0.0393719,0.0279906,0.00641952,0.0117436,0.0175749,0.000498519,0.00014199,5.73412e-06,0.000156212,1.33565e-05,0,0.172382,0.00799268,0.134935,0.026355,0.00309935,0.0307248,0.0562068,0.0841163,0.00238599,0.000679589,2.74444e-05,0.000747654,6.39262e-05,0,0.825048,true
54,16,0.0331333,0.000104465,0.330289,0.1,0.0330289,0.00261819,4.35352e-11,0.00261819,294.25,0.00285062,0.886963,0,0.0275883,0.0572075,0.0393714,0.0279912,0.0064195,0.0117433,0.0175747,0.000498618,0.000141977,5.73713e-06,0.000156204,1.33239e-05,0,0.172378,0.00799265,0.134931,0.0263543,0.00309952,0.0307255,0.0562066,0.0841172,0.00238652,0.000679541,2.74594e-05,0.000747634,6.37717e-05,0,0.825046,true
55,16,0.0331318,0.000104463,0.330273,0.1,0.0330273,0.00261901,5.32729e-11,0.00261901,294.243,0.00288599,0.886963,0,0.0275883,0.0572066,0.0393707,0.0279918,0.00641948,0.0117429,0.0175745,0.00049872,0.000141964,5.74014e-06,0.000156196,1.32914e-05,0,0.172373,0.00799263,0.134927,0.0263536,0.00309967,0.0307261,0.0562063,0.0841181,0.00238707,0.000679495,2.74745e-05,0.000747616,6.3618e-05,0,0.825044,true
56,16,0.0331303,0.00010446,0.330258,0.1,0.0330258,0.00260842,7.1872e-11,0.00260842,294.237,0.00286949,0.886963,0,0.0275882,0.0572058,0.0393701,0.0279925,0.00641947,0.0117426,0.0175742,0.00049882,0.000141951,5.74314e-06,0.000156189,1.32592e-05,0,0.172369,0.0079926,0.134923,0.0263528,0.00309985,0.0307268,0.056206,0.084119,0.0023876,0.000679451,2.74895e-05,0.000747599,6.34652e-05,0,0.825043,true
57,16,0.0331287,0.000104458,0.330242,0.1,0.0330242,0.00260673,-1.75052e-11,0.00260673,294.23,0.00289001,0.886963,0,0.0275882,0.0572048,0.0393695,0.0279932,0.00641946,0.0117423,0.017574,0.000498924,0.000141939,5.74611e-06,0.000156181,1.32272e-05,0,0.172364,0.00799259,0.13492,0.0263521,0.00310004,0.0307275,0.0562058,0.0841198,0.00238815,0.000679407,2.75044e-05,0.00074758,6.33134e-05,0,0.82504,true
58,16,0.0331271,0.000104456,0.330227,0.1,0.0330227,0.00259487,-7.98958e-11,0.00259487,294.223,0.00286719,0.886963,0,0.0275882,0.057204,0.039369,0.027994,0.00641946,0.011742,0.0175737,0.000499028,0.000141926,5.74907e-06,0.000156174,1.31953e-05,0,0.17236,0.00799255,0.134916,0.0263513,0.00310024,0.0307282,0.0562056,0.0841207,0.00238871,0.000679363,2.75192e-05,0.000747564,6.31621e-05,0,0.825039,true
59,16,0.0331256,0.000104453,0.330211,0.1,0.0330211,0.00258446,-4.09408e-11,0.00258446,294.216,0.00285821,0.886963,0,0.0275881,0.0572033,0.0393683,0.0279947,0.00641946,0.0117416,0.0175735,0.000499131,0.000141914,5.75202e-06,0.000156167,1.31636e-05,0,0.172355,0.00799251,0.134912,0.0263506,0.00310043,0.0307289,0.0562053,0.0841217,0.00238926,0.000679318,2.7534e-05,0.000747545,6.30119e-05,0,0.825036,true
60,16,0.033124,0.000104451,0.330196,0.1,0.0330196,0.00257786,-5.21058e-11,0.00257786,294.209,0.00286441,0.886963,0,0.0275882,0.0572024,0.0393677,0.0279953,0.00641946,0.0117413,0.0175733,0.000499234,0.000141901,5.75498e-06,0.000156159,1.3132e-05,0,0.172351,0.00799249,0.134908,0.0263498,0.00310063,0.0307296,0.0562051,0.0841228,0.00238981,0.000679273,2.75488e-05,0.000747528,6.28624e-05,0,0.825034,true
61,16,0.0331225,0.000104448,0.33018,0.1,0.033018,0.00257289,1.011e-10,0.00257289,294.202,0.00288254,0.886963,0,0.0275881,0.0572018,0.0393672,0.027996,0.00641944,0.011741,0.0175731,0.000499335,0.000141889,5.75795e-06,0.000156152,1.31007e-05,0,0.172346,0.00799247,0.134904,0.0263491,0.0031008,0.0307303,0.0562047,0.0841236,0.00239035,0.00067923,2.75637e-05,0.00074751,6.27139e-05,0,0.825033,true
62,16,0.0331209,0.000104446,0.330164,0.1,0.0330164,0.00255134,-2.44169e-11,0.00255134,294.195,0.00281578,0.886963,0,0.027588,0.0572009,0.0393666,0.0279968,0.00641944,0.0117406,0.0175729,0.000499439,0.000141876,5.76095e-06,0.000156144,1.30696e-05,0,0.172342,0.00799244,0.1349,0.0263483,0.00310099,0.030731,0.0562045,0.0841245,0.0023909,0.000679188,2.75787e-05,0.00074749,6.25663e-05,0,0.825032,true
63,16,0.0331193,0.000104443,0.330149,0.1,0.0330149,0.00256095,-2.5251e-11,0.00256095,294.188,0.00291352,0.886963,0,0.0275879,0.0571999,0.0393661,0.0279974,0.00641943,0.0117403,0.0175727,0.00049954,0.000141864,5.76395e-06,0.000156138,1.30385e-05,0,0.172338,0.00799242,0.134897,0.0263476,0.00310116,0.0307317,0.0562042,0.0841254,0.00239144,0.000679145,2.75937e-05,0.000747477,6.24192e-05,0,0.82503,true
64,16,0.0331178,0.000104441,0.330133,0.1,0.0330133,0.00253465,3.05211e-11,0.00253465,294.181,0.00280506,0.886963,0,0.0275879,0.0571991,0.0393654,0.0279981,0.00641942,0.01174,0.0175724,0.000499643,0.000141852,5.76697e-06,0.00015613,1.30077e-05,0,0.172333,0.0079924,0.134893,0.0263468,0.00310134,0.0307324,0.0562041,0.0841263,0.00239199,0.0006791,2.76088e-05,0.000747457,6.22732e-05,0,0.825028,true
65,16,0.0331162,0.000104438,0.330118,0.1,0.0330118,0.00254794,4.99787e-11,0.00254794,294.174,0.00291585,0.886963,0,0.0275879,0.0571983,0.0393649,0.0279988,0.00641941,0.0117397,0.0175722,0.000499744,0.00014184,5.76995e-06,0.000156124,1.2977e-05,0,0.172329,0.00799237,0.134889,0.0263461,0.00310151,0.030733,0.0562039,0.0841271,0.00239253,0.00067906,2.76237e-05,0.000747445,6.21277e-05,0,0.825027,true
66,16,0.0331146,0.000104436,0.330102,0.1,0.0330102,0.00252922,3.00129e-11,0.00252922,294.167,0.00281923,0.886963,0,0.0275878,0.0571974,0.0393644,0.0279994,0.00641941,0.0117394,0.017572,0.000499846,0.000141827,5.77291e-06,0.000156117,1.29466e-05,0,0.172325,0.00799234,0.134885,0.0263453,0.00310169,0.0307337,0.0562036,0.084128,0.00239307,0.000679017,2.76385e-05,0.000747429,6.19833e-05,0,0.825025,true
67,16,0.0331131,0.000104434,0.330086,0.1,0.0330086,0.0025422,3.35028e-11,0.0025422,294.16,0.00288986,0.886963,0,0.0275878,0.0571966,0.0393637,0.028,0.00641941,0.011739,0.0175717,0.000499948,0.000141816,5.77583e-06,0.000156111,1.29162e-05,0,0.17232,0.00799232,0.134882,0.0263445,0.00310185,0.0307345,0.0562034,0.0841288,0.00239362,0.000678976,2.76532e-05,0.000747416,6.18394e-05,0,0.825023,true
68,16,0.0331115,0.000104431,0.33007,0.1,0.033007,0.00253321,-5.43877e-11,0.00253321,294.153,0.00285164,0.886963,0,0.0275877,0.0571959,0.0393633,0.0280006,0.0064194,0.0117387,0.0175715,0.00050005,0.000141804,5.77874e-06,0.000156103,1.28861e-05,0,0.172316,0.00799228,0.134878,0.0263438,0.00310203,0.0307351,0.0562031,0.0841297,0.00239416,0.000678935,2.76677e-05,0.000747398,6.16967e-05,0,0.825022,true
69,16,0.0331099,0.000104429,0.330055,0.1,0.0330055,0.00253218,-5.57054e-12,0.00253218,294.146,0.002865,0.886963,0,0.0275877,0.0571951,0.0393626,0.0280012,0.0064194,0.0117384,0.0175713,0.000500151,0.000141792,5.78168e-06,0.000156097,1.28561e-05,0,0.172312,0.00799227,0.134874,0.026343,0.00310219,0.0307358,0.0562029,0.0841305,0.0023947,0.000678893,2.76824e-05,0.000747385,6.15547e-05,0,0.82502,true
70,16,0.0331083,0.000104426,0.330039,0.1,0.0330039,0.00253814,7.77974e-11,0.00253814,294.139,0.0029168,0.887085,0,0.0275877,0.0571942,0.039362,0.0280019,0.00641939,0.0117381,0.0175711,0.000500253,0.00014178,5.78463e-06,0.00015609,1.28263e-05,0,0.172307,0.00799225,0.134871,0.0263422,0.00310236,0.0307365,0.0562027,0.0841314,0.00239525,0.000678854,2.76972e-05,0.00074737,6.14132e-05,0,0.825019,true
71,16,0.0331067,0.000104424,0.330023,0.1,0.0330023,0.00251272,-2.48149e-12,0.00251272,294.132,0.00282566,0.887085,0,0.0275876,0.0571933,0.0393614,0.0280025,0.00641939,0.0117378,0.0175708,0.000500354,0.000141769,5.7876e-06,0.000156083,1.27967e-05,0,0.172303,0.00799224,0.134867,0.0263414,0.00310254,0.0307372,0.0562026,0.0841322,0.00239578,0.000678814,2.77121e-05,0.000747354,6.1273e-05,0,0.825017,true
72,16,0.0331052,0.000104422,0.330007,0.1,0.0330007,0.00253261,-5.23914e-13,0.00253261,294.125,0.00295096,0.887085,0,0.0275876,0.0571925,0.0393608,0.0280032,0.00641938,0.0117375,0.0175706,0.000500455,0.000141757,5.79059e-06,0.000156077,1.27672e-05,0,0.172299,0.00799222,0.134863,0.0263407,0.0031027,0.0307378,0.0562024,0.0841331,0.00239632,0.000678773,2.7727e-05,0.00074734,6.11332e-05,0,0.825016,true
73,16,0.0331036,0.000104419,0.329992,0.1,0.0329992,0.00250027,-6.64816e-11,0.00250027,294.118,0.00281998,0.887085,0,0.0275876,0.0571917,0.0393603,0.0280038,0.00641937,0.0117372,0.0175704,0.000500557,0.000141745,5.79359e-06,0.000156069,1.2738e-05,0,0.172295,0.00799218,0.13486,0.02634,0.00310287,0.0307385,0.0562021,0.084134,0.00239686,0.000678733,2.7742e-05,0.000747322,6.09948e-05,0,0.825015,true
74,16,0.033102,0.000104417,0.329976,0.1,0.0329976,0.00251198,4.21108e-11,0.00251198,294.111,0.00292286,0.887085,0,0.0275875,0.0571909,0.0393597,0.0280045,0.00641937,0.0117368,0.0175702,0.000500656,0.000141734,5.79658e-06,0.000156064,1.27089e-05,0,0.17229,0.00799213,0.134856,0.0263392,0.00310304,0.0307392,0.0562019,0.0841349,0.00239739,0.000678694,2.77569e-05,0.000747311,6.08566e-05,0,0.825013,true
75,16,0.0331004,0.000104414,0.32996,0.1,0.032996,0.00248854,-4.81805e-11,0.00248854,294.104,0.00283136,0.887085,0,0.0275874,0.0571901,0.0393591,0.0280051,0.00641937,0.0117365,0.0175699,0.000500758,0.000141723,5.79955e-06,0.000156057,1.268e-05,0,0.172286,0.00799213,0.134852,0.0263385,0.00310321,0.0307399,0.0562017,0.0841357,0.00239794,0.000678655,2.77718e-05,0.000747296,6.07196e-05,0,0.82501,true
76,16,0.0330988,0.000104412,0.329944,0.1,0.0329944,0.00249594,-3.08656e-11,0.00249594,294.097,0.00290767,0.887085,0,0.0275874,0.0571892,0.0393584,0.0280057,0.00641936,0.0117362,0.0175697,0.000500859,0.000141711,5.80251e-06,0.00015605,1.26513e-05,0,0.172282,0.0079921,0.134848,0.0263377,0.00310338,0.0307405,0.0562016,0.0841366,0.00239847,0.000678614,2.77866e-05,0.000747282,6.05834e-05,0,0.825009,true
77,16,0.0330972,0.00010441,0.329928,0.1,0.0329928,0.00247821,-3.85741e-11,0.00247821,294.09,0.00286371,0.887085,0,0.0275874,0.0571884,0.0393579,0.0280064,0.00641934,0.0117359,0.0175695,0.000500961,0.0001417,5.80549e-06,0.000156044,1.26227e-05,0,0.172277,0.00799208,0.134845,0.026337,0.00310356,0.0307412,0.0562014,0.0841374,0.00239902,0.000678576,2.78015e-05,0.00074727,6.04478e-05,0,0.825006,true
78,16,0.0330957,0.000104407,0.329912,0.1,0.0329912,0.0024815,-7.31681e-11,0.0024815,294.083,0.002909,0.887207,0,0.0275873,0.0571878,0.0393573,0.028007,0.00641934,0.0117356,0.0175693,0.000501063,0.000141689,5.80848e-06,0.000156038,1.25942e-05,0,0.172273,0.00799206,0.134841,0.0263361,0.00310372,0.0307418,0.0562012,0.0841381,0.00239956,0.000678539,2.78165e-05,0.000747257,6.03131e-05,0,0.825004,true
79,16,0.0330941,0.000104405,0.329896,0.1,0.0329896,0.0024706,2.37958e-11,0.0024706,294.075,0.0028688,0.887207,0,0.0275873,0.0571868,0.0393566,0.0280077,0.00641933,0.0117353,0.017569,0.000501166,0.000141678,5.8115e-06,0.000156032,1.2566e-05,0,0.172269,0.00799204,0.134837,0.0263354,0.00310391,0.0307425,0.0562011,0.084139,0.00240011,0.000678501,2.78315e-05,0.000747243,6.01791e-05,0,0.825003,true
80,16,0.0330925,0.000104403,0.329881,0.1,0.0329881,0.00245802,5.96783e-11,0.00245802,294.068,0.00285394,0.887207,0,0.0275872,0.0571861,0.0393561,0.0280084,0.00641932,0.011735,0.0175688,0.000501269,0.000141666,5.81454e-06,0.000156025,1.25379e-05,0,0.172264,0.00799202,0.134834,0.0263347,0.00310409,0.0307432,0.0562009,0.0841398,0.00240066,0.000678462,2.78467e-05,0.000747229,6.0046e-05,0,0.825001,true
81,16,0.0330909,0.0001044,0.329865,0.1,0.0329865,0.00246071,6.66153e-12,0.00246071,294.061,0.00288645,0.887207,0,0.0275872,0.0571854,0.0393555,0.028009,0.00641932,0.0117347,0.0175686,0.00050137,0.000141655,5.81756e-06,0.000156019,1.251e-05,0,0.17226,0.00799198,0.13483,0.0263339,0.00310426,0.0307438,0.0562007,0.0841406,0.0024012,0.000678424,2.78618e-05,0.000747217,5.99136e-05,0,0.825,true
82,16,0.0330893,0.000104398,0.329849,0.1,0.0329849,0.00245565,6.63641e-11,0.00245565,294.054,0.00287246,0.887207,0,0.0275871,0.0571844,0.0393548,0.0280096,0.0064193,0.0117344,0.0175684,0.000501471,0.000141644,5.8206e-06,0.000156014,1.24823e-05,0,0.172256,0.00799196,0.134827,0.0263331,0.00310443,0.0307444,0.0562006,0.0841414,0.00240173,0.000678388,2.7877e-05,0.000747209,5.97821e-05,0,0.824997,true
83,16,0.0330876,0.000104395,0.329833,0.1,0.0329833,0.00245447,-3.63987e-11,0.00245447,294.047,0.00290062,0.887207,0,0.0275871,0.0571838,0.0393542,0.0280102,0.0064193,0.0117342,0.0175681,0.000501572,0.000141634,5.82359e-06,0.000156008,1.24547e-05,0,0.172252,0.00799193,0.134823,0.0263324,0.00310458,0.0307451,0.0562006,0.0841421,0.00240227,0.000678351,2.78919e-05,0.000747199,5.96513e-05,0,0.824996,true
84,16,0.033086,0.000104393,0.329816,0.1,0.0329816,0.00244519,1.21907e-10,0.00244519,294.04,0.00284395,0.887207,0,0.027587,0.0571831,0.0393538,0.0280107,0.00641929,0.0117338,0.0175679,0.000501673,0.000141623,5.82658e-06,0.000156002,1.24272e-05,0,0.172247,0.00799191,0.134819,0.0263316,0.00310474,0.0307457,0.0562003,0.0841428,0.00240281,0.000678316,2.79069e-05,0.000747184,5.95214e-05,0,0.824994,true
85,16,0.0330844,0.000104391,0.3298,0.1,0.03298,0.00246331,-9.41093e-11,0.00246331,294.033,0.00293413,0.887207,0,0.027587,0.0571821,0.0393531,0.0280113,0.00641928,0.0117336,0.0175676,0.000501774,0.000141613,5.82959e-06,0.000155997,1.23999e-05,0,0.172243,0.00799189,0.134816,0.0263309,0.00310487,0.0307464,0.0562002,0.0841436,0.00240334,0.00067828,2.79219e-05,0.00074718,5.93919e-05,0,0.824993,true
86,16,0.0330828,0.000104389,0.329784,0.1,0.0329784,0.00244645,1.13069e-11,0.00244645,294.025,0.00286758,0.887207,0,0.0275869,0.0571813,0.0393525,0.0280117,0.00641928,0.0117332,0.0175674,0.000501875,0.000141602,5.83261e-06,0.000155991,1.23729e-05,0,0.172239,0.00799187,0.134812,0.0263301,0.00310503,0.0307471,0.0561999,0.0841445,0.00240388,0.000678244,2.7937e-05,0.000747167,5.92636e-05,0,0.824993,true
87,16,0.0330812,0.000104386,0.329768,0.1,0.0329768,0.00246532,3.85768e-11,0.00246532,294.018,0.00297092,0.887207,0,0.0275869,0.0571805,0.0393519,0.0280123,0.00641926,0.0117329,0.0175672,0.000501978,0.000141591,5.83567e-06,0.000155986,1.23459e-05,0,0.172235,0.00799184,0.134809,0.0263294,0.00310519,0.0307477,0.0561997,0.0841454,0.00240443,0.000678208,2.79523e-05,0.00074716,5.91357e-05,0,0.824991,true
88,16,0.0330796,0.000104384,0.329752,0.1,0.0329752,0.00244747,-1.40211e-11,0.00244747,294.011,0.00290918,0.887207,0,0.0275869,0.0571798,0.0393513,0.028013,0.00641925,0.0117327,0.017567,0.00050208,0.000141581,5.83877e-06,0.000155981,1.23192e-05,0,0.172231,0.00799181,0.134805,0.0263287,0.00310537,0.0307483,0.0561997,0.0841461,0.00240497,0.000678174,2.79678e-05,0.000747149,5.9009e-05,0,0.824988,true
89,16,0.033078,0.000104382,0.329736,0.1,0.0329736,0.00244677,-3.88223e-11,0.00244677,294.004,0.00294138,0.887207,0,0.0275869,0.057179,0.0393507,0.0280136,0.00641924,0.0117324,0.0175668,0.000502182,0.00014157,5.84187e-06,0.000155975,1.22926e-05,0,0.172227,0.00799178,0.134802,0.0263279,0.00310555,0.0307489,0.0561996,0.0841468,0.00240551,0.000678139,2.79833e-05,0.000747139,5.88829e-05,0,0.824987,true
90,16,0.0330763,0.000104379,0.32972,0.1,0.032972,0.00244492,3.15901e-11,0.00244492,293.997,0.00296916,0.887207,0,0.0275868,0.0571783,0.0393501,0.0280143,0.00641923,0.0117321,0.0175665,0.000502286,0.00014156,5.84497e-06,0.00015597,1.22661e-05,0,0.172223,0.00799176,0.134798,0.0263271,0.00310573,0.0307496,0.0561994,0.0841477,0.00240606,0.000678104,2.79987e-05,0.000747131,5.87575e-05,0,0.824986,true
91,16,0.0330747,0.000104377,0.329703,0.1,0.0329703,0.00241823,9.68699e-11,0.00241823,293.989,0.00286368,0.887207,0,0.0275868,0.0571773,0.0393496,0.028015,0.00641923,0.0117318,0.0175663,0.000502391,0.00014155,5.84809e-06,0.000155964,1.22399e-05,0,0.172219,0.00799174,0.134795,0.0263263,0.00310593,0.0307502,0.0561993,0.0841485,0.00240662,0.000678072,2.80143e-05,0.000747119,5.86333e-05,0,0.824985,true
92,16,0.0330731,0.000104375,0.329687,0.1,0.0329687,0.00241628,-3.96451e-11,0.00241628,293.982,0.0029058,0.887207,0,0.0275867,0.0571767,0.0393489,0.0280157,0.00641923,0.0117315,0.0175661,0.000502494,0.000141539,5.85115e-06,0.000155959,1.22138e-05,0,0.172215,0.00799172,0.134791,0.0263255,0.00310611,0.0307509,0.056199,0.0841494,0.00240717,0.000678035,2.80295e-05,0.000747113,5.85094e-05,0,0.824983,true
93,16,0.0330715,0.000104372,0.329671,0.1,0.0329671,0.00240152,3.22172e-11,0.00240152,293.975,0.00288394,0.887207,0,0.0275867,0.0571759,0.0393484,0.0280164,0.00641923,0.0117312,0.0175659,0.000502598,0.000141529,5.85422e-06,0.000155954,1.21878e-05,0,0.17221,0.00799168,0.134787,0.0263248,0.0031063,0.0307516,0.0561987,0.0841502,0.00240772,0.000678001,2.80449e-05,0.000747103,5.83864e-05,0,0.82498,true
94,16,0.0330698,0.00010437,0.329655,0.1,0.0329655,0.00239375,-4.79939e-11,0.00239375,293.968,0.00288427,0.887207,0,0.0275867,0.057175,0.0393477,0.028017,0.00641922,0.0117309,0.0175656,0.000502703,0.000141519,5.8573e-06,0.000155949,1.21621e-05,0,0.172206,0.00799166,0.134784,0.0263241,0.00310649,0.0307522,0.0561987,0.0841508,0.00240827,0.000677967,2.80602e-05,0.000747096,5.82643e-05,0,0.824979,true
95,16,0.0330682,0.000104368,0.329638,0.1,0.0329638,0.00239383,2.06646e-12,0.00239383,293.96,0.00291078,0.887207,0,0.0275867,0.0571744,0.0393472,0.0280176,0.00641921,0.0117306,0.0175654,0.000502806,0.000141509,5.86038e-06,0.000155944,1.21364e-05,0,0.172202,0.00799165,0.134781,0.0263233,0.00310666,0.0307529,0.0561986,0.0841515,0.00240882,0.000677934,2.80756e-05,0.000747089,5.81427e-05,0,0.824978,true
96,16,0.0330666,0.000104365,0.329622,0.1,0.0329622,0.00238307,2.338e-11,0.00238307,293.953,0.00287452,0.887207,0,0.0275867,0.0571735,0.0393467,0.0280183,0.00641921,0.0117303,0.0175652,0.000502909,0.000141499,5.86349e-06,0.000155939,1.2111e-05,0,0.172199,0.00799163,0.134777,0.0263226,0.00310683,0.0307535,0.0561984,0.0841523,0.00240937,0.000677901,2.80911e-05,0.000747081,5.8022e-05,0,0.824978,true
97,16,0.0330649,0.000104363,0.329606,0.1,0.0329606,0.00238511,-2.61929e-11,0.00238511,293.946,0.00288994,0.887207,0,0.0275866,0.0571727,0.039346,0.0280189,0.0064192,0.0117301,0.017565,0.000503011,0.000141489,5.86659e-06,0.000155934,1.20857e-05,0,0.172194,0.00799161,0.134774,0.0263218,0.00310699,0.0307541,0.0561984,0.084153,0.0024099,0.000677869,2.81066e-05,0.000747075,5.7902e-05,0,0.824976,true
98,16,0.0330633,0.000104361,0.329589,0.1,0.0329589,0.00238445,-6.63562e-11,0.00238445,293.939,0.0029114,0.887329,0,0.0275865,0.0571719,0.0393454,0.0280195,0.0064192,0.0117298,0.0175647,0.000503111,0.000141479,5.86971e-06,0.00015593,1.20606e-05,0,0.17219,0.00799158,0.13477,0.0263211,0.00310715,0.0307548,0.0561984,0.0841537,0.00241044,0.000677836,2.81221e-05,0.000747071,5.77829e-05,0,0.824973,true
99,16,0.0330617,0.000104359,0.329573,0.1,0.0329573,0.00237465,1.61548e-11,0.00237465,293.931,0.00287494,0.887329,0,0.0275865,0.057171,0.0393449,0.0280199,0.0064192,0.0117296,0.0175645,0.000503212,0.000141469,5.87279e-06,0.000155926,1.20356e-05,0,0.172186,0.00799157,0.134767,0.0263203,0.00310729,0.0307555,0.0561983,0.0841546,0.00241097,0.000677804,2.81375e-05,0.000747066,5.76646e-05,0,0.824971,true
100,16,0.03306,0.000104356,0.329557,0.1,0.0329557,0.00238918,1.06832e-10,0.00238917,293.924,0.00297006,0.887329,0,0.0275865,0.0571703,0.0393444,0.0280205,0.00641919,0.0117293,0.0175643,0.000503314,0.00014146,5.87584e-06,0.000155922,1.20108e-05,0,0.172182,0.00799154,0.134763,0.0263195,0.00310745,0.0307561,0.0561982,0.0841552,0.00241152,0.000677772,2.81528e-05,0.000747064,5.7547e-05,0,0.82497,true
101,16,0.0330584,0.000104354,0.32954,0.1,0.032954,0.00236294,-2.53893e-11,0.00236294,293.917,0.00286768,0.887329,0,0.0275865,0.0571697,0.0393437,0.0280211,0.00641918,0.011729,0.0175641,0.000503417,0.00014145,5.87889e-06,0.000155917,1.19862e-05,0,0.172178,0.00799152,0.13476,0.0263188,0.00310762,0.0307567,0.0561978,0.084156,0.00241206,0.000677741,2.8168e-05,0.000747058,5.74302e-05,0,0.824969,true
102,16,0.0330567,0.000104352,0.329524,0.1,0.0329524,0.00237625,-4.54275e-11,0.00237625,293.909,0.00295568,0.887329,0,0.0275864,0.0571688,0.0393433,0.0280216,0.00641917,0.0117287,0.0175638,0.000503518,0.000141441,5.88197e-06,0.000155914,1.19617e-05,0,0.172174,0.0079915,0.134756,0.026318,0.00310777,0.0307573,0.0561977,0.0841567,0.00241259,0.000677709,2.81833e-05,0.000747059,5.73142e-05,0,0.824968,true
103,16,0.0330551,0.00010435,0.329507,0.1,0.0329507,0.00236207,2.76638e-11,0.00236207,293.902,0.00296562,0.887329,0,0.0275863,0.057168,0.0393427,0.0280222,0.00641917,0.0117284,0.0175636,0.000503621,0.000141431,5.88504e-06,0.00015591,1.19374e-05,0,0.17217,0.00799147,0.134753,0.0263173,0.00310795,0.030758,0.0561977,0.0841575,0.00241314,0.000677678,2.81987e-05,0.000747056,5.71991e-05,0,0.824966,true
104,16,0.0330534,0.000104347,0.329491,0.1,0.0329491,0.00236815,-3.81351e-11,0.00236815,293.895,0.00300531,0.887329,0,0.0275863,0.0571672,0.039342,0.0280228,0.00641916,0.0117281,0.0175634,0.000503724,0.000141422,5.88817e-06,0.000155907,1.19133e-05,0,0.172166,0.00799144,0.134749,0.0263166,0.00310811,0.0307586,0.0561976,0.0841583,0.00241368,0.00067765,2.82143e-05,0.000747056,5.70846e-05,0,0.824964,true
