step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
54,16,0.0503958,0.000462744,0.49933,0.1,0.049933,0.000672803,3.6028e-11,0.000672802,361.796,0.00818144,0,0,0.0291084,0.157791,0.0411173,0.0438792,0.00660141,0.0470452,0.0180974,0.00076231,0.0010751,7.67065e-06,3.39921e-06,0.000731651,0,0.851167,0.00902335,0.806839,0.0285625,0.00673814,0.0071329,0.0508329,0.0195544,0.000823684,0.00116166,8.28822e-06,3.67288e-06,0.000790557,0,0.919695,true
55,16,0.0503933,0.000461693,0.499316,0.1,0.0499316,0.000674303,1.67275e-11,0.000674303,361.791,0.00804158,0,0,0.0291057,0.157661,0.0410899,0.0416553,0.00660109,0.0469773,0.0180936,0.000710709,0.00107325,6.84644e-06,3.35083e-06,0.000730355,0,0.849188,0.00902148,0.805526,0.0285386,0.00610398,0.00714879,0.050875,0.0195949,0.000769677,0.0011623,7.4145e-06,3.62885e-06,0.000790953,0,0.919646,true
56,16,0.050391,0.000460679,0.499303,0.1,0.0499303,0.000679478,-1.12935e-11,0.000679478,361.786,0.00792126,0,0,0.0291029,0.157525,0.0410656,0.0397162,0.00660077,0.0469071,0.0180902,0.000667014,0.00107135,6.16211e-06,3.30205e-06,0.000729021,0,0.847285,0.00901957,0.804174,0.0285171,0.00557368,0.00716417,0.0509108,0.0196343,0.000723946,0.0011628,6.68807e-06,3.5839e-06,0.000791246,0,0.919604,true
57,16,0.0503886,0.000459696,0.499289,0.1,0.0499289,0.000687943,4.24744e-11,0.000687943,361.781,0.00781838,0,0,0.0291001,0.157387,0.0410437,0.0380494,0.00660044,0.046835,0.018087,0.00063026,0.0010694,5.59983e-06,3.25281e-06,0.000727654,0,0.845434,0.0090176,0.802784,0.0284976,0.00513419,0.00717914,0.0509413,0.0196728,0.000685519,0.00116316,6.0908e-06,3.53801e-06,0.000791452,0,0.919559,true
58,16,0.0503864,0.000458736,0.499276,0.1,0.0499276,0.000699382,8.47091e-11,0.000699382,361.777,0.0077313,0,0,0.0290972,0.157245,0.0410246,0.0366369,0.00660009,0.046761,0.0180841,0.000599565,0.0010674,5.14322e-06,3.2031e-06,0.000726254,0,0.843626,0.00901556,0.801357,0.0284799,0.0047735,0.00719378,0.0509672,0.0197108,0.000653497,0.00116341,5.60586e-06,3.49122e-06,0.000791581,0,0.919512,true
59,16,0.0503841,0.000457795,0.499263,0.1,0.0499263,0.000713452,-7.61251e-11,0.000713452,361.772,0.00765802,0,0,0.0290942,0.157099,0.0410073,0.0354578,0.00659974,0.0466851,0.0180813,0.000574129,0.00106534,4.77742e-06,3.15289e-06,0.00072482,0,0.841851,0.00901347,0.799894,0.0284637,0.00448073,0.00720818,0.0509891,0.0197483,0.000627059,0.00116356,5.21787e-06,3.44357e-06,0.000791643,0,0.919464,true
60,16,0.0503819,0.000456866,0.499251,0.1,0.0499251,0.000729846,-6.52595e-11,0.000729846,361.767,0.00759686,0,0,0.0290911,0.156949,0.0409919,0.0344893,0.00659935,0.0466073,0.0180788,0.000553222,0.00106324,4.48904e-06,3.1022e-06,0.000723355,0,0.8401,0.0090113,0.798393,0.0284491,0.00424602,0.00722241,0.0510076,0.0197856,0.000605452,0.00116362,4.91286e-06,3.39508e-06,0.000791648,0,0.919416,true
61,16,0.0503798,0.000455947,0.499238,0.1,0.0499238,0.000748251,2.00018e-11,0.000748251,361.763,0.00754612,0,0,0.0290879,0.156796,0.040978,0.0337081,0.006599,0.0465274,0.0180764,0.000536194,0.00106109,4.26603e-06,3.05102e-06,0.000721856,0,0.838364,0.00900913,0.79686,0.0284353,0.00406059,0.00723659,0.0510228,0.0198229,0.000588001,0.00116361,4.67821e-06,3.34581e-06,0.000791601,0,0.919366,true
62,16,0.0503776,0.000455033,0.499226,0.1,0.0499226,0.000768373,1.3534e-11,0.000768373,361.758,0.00750429,0,0,0.0290847,0.156639,0.0409657,0.0330907,0.0065986,0.0464459,0.0180742,0.00052246,0.0010589,4.09767e-06,2.99938e-06,0.000720329,0,0.836639,0.0090069,0.795292,0.0284227,0.0039165,0.00725069,0.0510358,0.0198604,0.00057409,0.00116354,4.50261e-06,3.29579e-06,0.000791513,0,0.919318,true
63,16,0.0503755,0.00045412,0.499213,0.1,0.0499213,0.000789944,-2.94188e-11,0.000789944,361.754,0.00746993,0,0,0.0290814,0.156479,0.0409544,0.0326139,0.0065982,0.0463627,0.0180721,0.0005115,0.00105665,3.97449e-06,2.94729e-06,0.000718768,0,0.834914,0.00900459,0.793692,0.0284112,0.00380684,0.00726482,0.0510468,0.0198979,0.000563177,0.00116341,4.37603e-06,3.24506e-06,0.000791386,0,0.919266,true
64,16,0.0503733,0.000453206,0.499201,0.1,0.0499201,0.0008127,-2.16879e-11,0.0008127,361.749,0.00744179,0,0,0.029078,0.156315,0.0409443,0.0322558,0.0065978,0.0462778,0.01807,0.000502861,0.00105436,3.88814e-06,2.8948e-06,0.000717182,0,0.833183,0.00900225,0.792057,0.0284002,0.00372544,0.00727903,0.051056,0.0199358,0.000554782,0.00116323,4.2896e-06,3.1937e-06,0.000791233,0,0.919211,true
65,16,0.0503712,0.000452288,0.499189,0.1,0.0499189,0.000836439,9.22297e-11,0.000836439,361.745,0.00741878,0,0,0.0290745,0.156147,0.040935,0.0319959,0.00659739,0.046191,0.0180682,0.000496138,0.00105203,3.83144e-06,2.84191e-06,0.000715567,0,0.831448,0.00899985,0.790391,0.0283899,0.00366701,0.00729336,0.0510638,0.0199742,0.000548477,0.00116301,4.23562e-06,3.14171e-06,0.000791053,0,0.919158,true
66,16,0.0503691,0.000451364,0.499177,0.1,0.0499177,0.000860924,-4.21619e-11,0.000860924,361.741,0.00739987,0,0,0.029071,0.155977,0.0409266,0.0318157,0.006597,0.0461029,0.0180663,0.000490993,0.00104966,3.79813e-06,2.78871e-06,0.000713921,0,0.8297,0.00899744,0.788697,0.0283802,0.00362693,0.00730785,0.0510707,0.020013,0.000543899,0.00116276,4.20739e-06,3.0892e-06,0.000790849,0,0.919103,true
67,16,0.0503669,0.000450433,0.499165,0.1,0.0499165,0.000885965,-6.78365e-11,0.000885965,361.736,0.00738421,0,0,0.0290675,0.155803,0.0409189,0.0316987,0.00659657,0.046013,0.0180645,0.000487122,0.00104724,3.78291e-06,2.73521e-06,0.000712253,0,0.827938,0.00899496,0.786974,0.0283709,0.00360127,0.00732248,0.0510765,0.0200524,0.000540726,0.00116248,4.1992e-06,3.0362e-06,0.000790632,0,0.919048,true
68,16,0.0503648,0.000449493,0.499153,0.1,0.0499153,0.00091139,-1.9348e-11,0.00091139,361.732,0.00737106,0,0,0.0290638,0.155627,0.0409113,0.0316306,0.00659613,0.0459217,0.0180629,0.000484276,0.00104479,3.78129e-06,2.68145e-06,0.000710555,0,0.826161,0.00899243,0.785218,0.0283621,0.00358669,0.0073373,0.0510817,0.0200925,0.000538692,0.00116218,4.20618e-06,2.98276e-06,0.000790397,0,0.918992,true
69,16,0.0503627,0.000448543,0.499141,0.1,0.0499141,0.000937039,2.64505e-11,0.000937039,361.728,0.00735983,0,0,0.0290601,0.155447,0.0409045,0.0315993,0.00659569,0.0458289,0.0180612,0.000482241,0.00104229,3.78956e-06,2.62751e-06,0.000708836,0,0.824361,0.00898989,0.783439,0.0283535,0.00358045,0.00735236,0.0510865,0.0201332,0.000537564,0.00116186,4.2243e-06,2.92894e-06,0.000790154,0,0.918933,true
70,16,0.0503605,0.000447582,0.499129,0.1,0.0499129,0.000962765,-3.52637e-11,0.000962765,361.723,0.00734998,0,0,0.0290564,0.155264,0.0408977,0.0315946,0.00659525,0.0457348,0.0180596,0.000480836,0.00103976,3.80464e-06,2.57343e-06,0.000707092,0,0.822541,0.00898727,0.78163,0.0283452,0.00358023,0.00736765,0.051091,0.0201746,0.000537148,0.00116153,4.25022e-06,2.87482e-06,0.000789902,0,0.918872,true
71,16,0.0503583,0.00044661,0.499117,0.1,0.0499117,0.000988484,6.97933e-12,0.000988484,361.719,0.00734111,0,0,0.0290526,0.155079,0.0408915,0.0316083,0.00659481,0.0456393,0.018058,0.000479917,0.00103719,3.82409e-06,2.51927e-06,0.000705321,0,0.820701,0.00898462,0.779792,0.0283372,0.00358417,0.00738318,0.0510952,0.0202167,0.000537289,0.00116118,4.28124e-06,2.82044e-06,0.000789638,0,0.918811,true
72,16,0.0503561,0.000445627,0.499105,0.1,0.0499105,0.00101412,-3.27089e-11,0.00101412,361.715,0.0073329,0,0,0.0290487,0.154891,0.0408854,0.0316339,0.00659437,0.0455424,0.0180565,0.000479366,0.00103458,3.84594e-06,2.46508e-06,0.000703533,0,0.818835,0.00898199,0.777935,0.0283294,0.00359082,0.00739898,0.0510992,0.0202596,0.000537856,0.00116082,4.3152e-06,2.76586e-06,0.000789375,0,0.918746,true
73,16,0.0503539,0.000444632,0.499093,0.1,0.0499093,0.00103957,7.45409e-11,0.00103957,361.71,0.00732504,0,0,0.0290448,0.1547,0.0408795,0.0316661,0.00659388,0.0454443,0.0180549,0.000479087,0.00103195,3.86871e-06,2.41092e-06,0.000701724,0,0.816951,0.00897927,0.776052,0.0283218,0.00359897,0.00741499,0.0511033,0.0203032,0.000538746,0.00116045,4.35046e-06,2.71114e-06,0.000789107,0,0.918683,true
74,16,0.0503517,0.000443625,0.499081,0.1,0.0499081,0.00106479,3.97058e-11,0.00106479,361.706,0.0073174,0,0,0.0290408,0.154506,0.040874,0.031701,0.00659342,0.045345,0.0180535,0.000479009,0.00102928,3.89127e-06,2.35684e-06,0.000699893,0,0.815044,0.00897653,0.774146,0.0283143,0.0036078,0.0074313,0.0511074,0.0203477,0.000539881,0.00116008,4.38576e-06,2.65634e-06,0.000788835,0,0.918618,true
75,16,0.0503495,0.000442606,0.499069,0.1,0.0499069,0.00108972,5.00484e-11,0.00108972,361.701,0.00730979,0,0,0.0290368,0.15431,0.0408685,0.0317359,0.00659293,0.0452445,0.018052,0.000479069,0.00102657,3.91282e-06,2.3029e-06,0.000698041,0,0.813113,0.00897376,0.772214,0.0283069,0.00361664,0.00744786,0.0511115,0.0203928,0.000541192,0.00115969,4.42021e-06,2.60153e-06,0.000788558,0,0.918553,true
76,16,0.0503472,0.000441575,0.499056,0.1,0.0499056,0.00111433,5.69725e-12,0.00111433,361.697,0.00730214,0,0,0.0290328,0.154111,0.0408629,0.0317688,0.00659246,0.0451429,0.0180506,0.000479228,0.00102384,3.93284e-06,2.24917e-06,0.000696171,0,0.811158,0.00897095,0.770264,0.0282997,0.00362504,0.00746471,0.0511157,0.0204388,0.000542635,0.0011593,4.45319e-06,2.54675e-06,0.000788282,0,0.918482,true
77,16,0.0503449,0.000440533,0.499044,0.1,0.0499044,0.00113862,-1.18138e-10,0.00113862,361.692,0.00729433,0,0,0.0290287,0.15391,0.0408575,0.0317983,0.00659197,0.0450401,0.0180492,0.000479455,0.00102108,3.95101e-06,2.19568e-06,0.000694283,0,0.809184,0.00896809,0.768292,0.0282925,0.00363274,0.00748181,0.05112,0.0204856,0.000544176,0.00115891,4.48435e-06,2.49207e-06,0.000788003,0,0.918415,true
78,16,0.0503426,0.00043948,0.499031,0.1,0.0499031,0.00116259,7.01955e-12,0.00116259,361.688,0.00728638,0,0,0.0290246,0.153707,0.0408524,0.0318239,0.00659148,0.0449363,0.0180477,0.00047973,0.00101828,3.96719e-06,2.1425e-06,0.000692378,0,0.807186,0.00896525,0.766296,0.0282856,0.00363956,0.00749918,0.0511244,0.0205331,0.000545793,0.00115851,4.51351e-06,2.43754e-06,0.000787724,0,0.918343,true
79,16,0.0503402,0.000438415,0.499018,0.1,0.0499018,0.00118626,-4.14802e-12,0.00118626,361.683,0.00727824,0,0,0.0290204,0.153501,0.0408474,0.0318452,0.00659098,0.0448313,0.0180464,0.000480038,0.00101546,3.98139e-06,2.08968e-06,0.000690459,0,0.805172,0.00896238,0.764284,0.0282786,0.00364545,0.00751682,0.0511288,0.0205814,0.000547469,0.0011581,4.54066e-06,2.38322e-06,0.000787448,0,0.918276,true
80,16,0.0503378,0.00043734,0.499005,0.1,0.0499005,0.00120971,8.73132e-11,0.00120971,361.678,0.00726996,0,0,0.0290162,0.153293,0.0408425,0.0318624,0.00659048,0.0447255,0.0180451,0.000480372,0.00101261,3.99371e-06,2.03727e-06,0.000688523,0,0.803132,0.00895943,0.762251,0.0282718,0.00365042,0.00753473,0.0511335,0.0206305,0.000549197,0.00115769,4.56591e-06,2.32915e-06,0.00078717,0,0.9182,true
81,16,0.0503354,0.000436255,0.498991,0.1,0.0498991,0.00123296,1.187e-10,0.00123296,361.673,0.00726152,0,0,0.0290119,0.153083,0.0408375,0.0318757,0.00658997,0.0446187,0.0180437,0.000480728,0.00100973,4.00433e-06,1.98532e-06,0.000686572,0,0.801075,0.00895648,0.760199,0.028265,0.00365455,0.0075529,0.0511384,0.0206803,0.000550972,0.00115728,4.58944e-06,2.27541e-06,0.000786894,0,0.918128,true
82,16,0.0503329,0.000435159,0.498978,0.1,0.0498978,0.00125607,1.23277e-10,0.00125607,361.668,0.00725297,0,0,0.0290077,0.15287,0.0408326,0.0318856,0.00658947,0.0445108,0.0180424,0.000481106,0.00100683,4.01346e-06,1.93387e-06,0.000684607,0,0.798997,0.0089535,0.758127,0.0282583,0.00365795,0.00757134,0.0511432,0.0207308,0.000552794,0.00115686,4.61149e-06,2.22203e-06,0.000786617,0,0.918052,true
83,16,0.0503304,0.000434053,0.498964,0.1,0.0498964,0.00127907,5.83315e-11,0.00127907,361.663,0.00724435,0,0,0.0290033,0.152656,0.0408278,0.0318929,0.00658896,0.0444021,0.0180411,0.000481508,0.00100391,4.02135e-06,1.88299e-06,0.000682627,0,0.796902,0.0089505,0.756037,0.0282518,0.00366074,0.00759003,0.0511482,0.0207821,0.000554665,0.00115643,4.63232e-06,2.16907e-06,0.00078634,0,0.917977,true
84,16,0.0503279,0.000432938,0.49895,0.1,0.049895,0.00130201,5.4559e-11,0.00130201,361.658,0.00723568,0,0,0.028999,0.152439,0.0408233,0.0318979,0.00658844,0.0442924,0.0180398,0.000481934,0.00100095,4.02827e-06,1.8327e-06,0.000680633,0,0.794785,0.00894749,0.753931,0.0282452,0.00366306,0.00760899,0.0511532,0.0208341,0.000556585,0.001156,4.65225e-06,2.11658e-06,0.000786063,0,0.917897,true
85,16,0.0503253,0.000431814,0.498935,0.1,0.0498935,0.00132499,5.60529e-12,0.00132499,361.653,0.00722697,0,0,0.0289945,0.152219,0.0408186,0.0319014,0.00658792,0.0441818,0.0180385,0.000482389,0.000997972,4.03446e-06,1.78305e-06,0.000678627,0,0.792652,0.00894443,0.751806,0.0282388,0.00366505,0.00762821,0.0511584,0.0208869,0.000558561,0.00115556,4.67153e-06,2.06461e-06,0.000785787,0,0.917818,true
86,16,0.0503227,0.00043068,0.49892,0.1,0.049892,0.00134808,1.74943e-11,0.00134808,361.648,0.00721828,0,0,0.0289901,0.151998,0.040814,0.0319039,0.00658741,0.0440702,0.0180372,0.000482874,0.000994966,4.04019e-06,1.73409e-06,0.000676611,0,0.790505,0.00894136,0.749666,0.0282324,0.00366684,0.00764769,0.0511636,0.0209404,0.000560595,0.00115511,4.69049e-06,2.0132e-06,0.000785515,0,0.917742,true
87,16,0.0503201,0.000429537,0.498905,0.1,0.0498905,0.00137135,-3.67644e-11,0.00137135,361.642,0.00720965,0,0,0.0289856,0.151775,0.0408095,0.031906,0.00658686,0.0439578,0.018036,0.000483391,0.000991941,4.04566e-06,1.68586e-06,0.00067458,0,0.788337,0.00893827,0.747504,0.0282261,0.00366855,0.0076674,0.0511688,0.0209947,0.000562689,0.00115466,4.70933e-06,1.96242e-06,0.000785242,0,0.917659,true
88,16,0.0503174,0.000428385,0.49889,0.1,0.049889,0.00139491,-3.55192e-11,0.00139491,361.636,0.00720113,0,0,0.0289811,0.15155,0.0408051,0.0319081,0.00658633,0.0438446,0.0180348,0.000483943,0.000988886,4.05111e-06,1.6384e-06,0.000672542,0,0.786152,0.00893516,0.745329,0.02822,0.00367029,0.0076874,0.0511743,0.0210498,0.000564846,0.0011542,4.72835e-06,1.9123e-06,0.000784974,0,0.917577,true
89,16,0.0503146,0.000427225,0.498874,0.1,0.0498874,0.0014188,-3.3117e-11,0.0014188,361.631,0.00719265,0,0,0.0289765,0.151323,0.040801,0.0319106,0.00658578,0.0437306,0.0180336,0.000484528,0.00098581,4.05668e-06,1.59175e-06,0.00067049,0,0.783953,0.008932,0.743136,0.0282139,0.00367213,0.00770763,0.0511799,0.0211055,0.000567065,0.00115374,4.74772e-06,1.8629e-06,0.000784704,0,0.917495,true
90,16,0.0503118,0.000426055,0.498857,0.1,0.0498857,0.00144318,-1.33761e-10,0.00144318,361.625,0.00718433,0,0,0.028972,0.151093,0.0407965,0.0319139,0.00658525,0.0436157,0.0180324,0.000485146,0.000982707,4.06255e-06,1.54595e-06,0.000668427,0,0.781735,0.00892883,0.740925,0.0282078,0.00367413,0.00772816,0.0511855,0.021162,0.000569346,0.00115326,4.76763e-06,1.81426e-06,0.000784436,0,0.91741,true
91,16,0.0503089,0.000424877,0.498841,0.1,0.0498841,0.00146812,8.24332e-11,0.00146812,361.619,0.00717618,0,0,0.0289674,0.150861,0.0407925,0.0319181,0.00658472,0.0434999,0.0180312,0.000485795,0.000979581,4.06882e-06,1.50104e-06,0.000666356,0,0.779501,0.00892564,0.7387,0.0282018,0.00367637,0.00774896,0.0511911,0.0212193,0.000571689,0.00115278,4.78823e-06,1.76644e-06,0.000784175,0,0.917325,true
92,16,0.050306,0.000423691,0.498823,0.1,0.0498823,0.00149369,-5.73915e-11,0.00149369,361.612,0.0071682,0,0,0.0289627,0.150628,0.0407882,0.0319233,0.00658415,0.0433833,0.01803,0.000486471,0.000976432,4.0756e-06,1.45705e-06,0.000664274,0,0.77725,0.00892244,0.736453,0.0281959,0.00367885,0.00777,0.0511969,0.0212773,0.000574087,0.00115229,4.80964e-06,1.71947e-06,0.000783914,0,0.917238,true
93,16,0.050303,0.000422495,0.498805,0.1,0.0498805,0.00151996,1.87649e-11,0.00151996,361.606,0.00716039,0,0,0.0289581,0.150392,0.0407842,0.0319297,0.00658359,0.0432658,0.0180289,0.000487172,0.000973257,4.08296e-06,1.41402e-06,0.000662182,0,0.774986,0.00891923,0.734191,0.0281901,0.00368158,0.00779132,0.0512027,0.0213362,0.000576541,0.0011518,4.83196e-06,1.67341e-06,0.000783655,0,0.917153,true
94,16,0.0503,0.000421291,0.498787,0.1,0.0498787,0.00154698,8.75312e-11,0.00154698,361.599,0.00715274,0,0,0.0289533,0.150154,0.0407801,0.0319371,0.00658305,0.0431475,0.0180277,0.00048789,0.00097006,4.09094e-06,1.37199e-06,0.000660082,0,0.772703,0.00891593,0.731915,0.0281843,0.00368456,0.00781294,0.0512086,0.0213957,0.000579041,0.00115129,4.85524e-06,1.62832e-06,0.000783403,0,0.917065,true
95,16,0.0502969,0.000420079,0.498768,0.1,0.0498768,0.00157488,-1.129e-10,0.00157488,361.592,0.0071453,0,0,0.0289486,0.149914,0.0407761,0.0319455,0.0065825,0.0430282,0.0180265,0.000488624,0.000966835,4.09957e-06,1.331e-06,0.000657973,0,0.770401,0.00891268,0.729625,0.0281786,0.00368779,0.00783484,0.0512145,0.0214561,0.000581586,0.00115078,4.87952e-06,1.58423e-06,0.000783154,0,0.916973,true
96,16,0.0502937,0.000418857,0.498749,0.1,0.0498749,0.0016037,-1.51858e-10,0.00160371,361.585,0.00713802,0,0,0.0289439,0.149671,0.0407722,0.0319549,0.00658195,0.0429084,0.0180254,0.000489366,0.000963589,4.10888e-06,1.29109e-06,0.000655853,0,0.768083,0.00890935,0.727311,0.0281729,0.00369122,0.00785704,0.0512208,0.0215174,0.000584168,0.00115026,4.90487e-06,1.5412e-06,0.000782908,0,0.91688,true
97,16,0.0502905,0.000417626,0.498729,0.1,0.0498729,0.00163356,1.64516e-10,0.00163356,361.578,0.00713094,0,0,0.0289391,0.149426,0.0407681,0.0319652,0.00658137,0.0427873,0.0180243,0.00049011,0.000960318,4.11883e-06,1.25228e-06,0.000653727,0,0.765752,0.00890603,0.724981,0.0281673,0.00369483,0.0078795,0.0512268,0.0215794,0.000586781,0.00114973,4.93124e-06,1.49929e-06,0.000782671,0,0.916791,true
98,16,0.0502872,0.000416386,0.498708,0.1,0.0498708,0.0016645,5.78052e-11,0.0016645,361.571,0.00712407,0,0,0.0289342,0.14918,0.0407642,0.0319759,0.00658079,0.0426656,0.0180232,0.000490848,0.000957017,4.12946e-06,1.21463e-06,0.000651593,0,0.763397,0.0089027,0.722635,0.0281618,0.00369856,0.00790227,0.0512333,0.0216424,0.000589414,0.00114919,4.95868e-06,1.45854e-06,0.000782438,0,0.916693,true
99,16,0.0502838,0.000415137,0.498687,0.1,0.0498687,0.00169659,-1.93994e-11,0.00169659,361.563,0.0071174,0,0,0.0289293,0.148931,0.0407604,0.0319871,0.00658021,0.042543,0.018022,0.000491579,0.000953692,4.14072e-06,1.17816e-06,0.00064945,0,0.761029,0.00889932,0.720269,0.0281563,0.00370238,0.00792535,0.0512398,0.0217061,0.000592068,0.00114865,4.98718e-06,1.419e-06,0.000782211,0,0.916601,true
100,16,0.0502804,0.000413878,0.498665,0.1,0.0498665,0.00172991,-1.19666e-10,0.00172991,361.555,0.00711092,0,0,0.0289244,0.148679,0.0407565,0.0319984,0.00657963,0.0424194,0.0180209,0.000492292,0.000950342,4.15263e-06,1.14293e-06,0.000647299,0,0.758642,0.00889591,0.717889,0.0281508,0.00370622,0.00794875,0.0512463,0.0217708,0.000594731,0.00114809,5.01673e-06,1.38076e-06,0.000781993,0,0.916504,true
101,16,0.0502769,0.00041261,0.498642,0.1,0.0498643,0.00176454,6.41287e-11,0.00176454,361.547,0.00710464,0,0,0.0289194,0.148425,0.0407528,0.0320098,0.00657905,0.042295,0.0180198,0.000492981,0.000946963,4.16513e-06,1.10898e-06,0.000645139,0,0.756236,0.00889249,0.715488,0.0281454,0.00371008,0.00797248,0.0512531,0.0218364,0.000597394,0.00114753,5.0473e-06,1.34386e-06,0.000781779,0,0.916406,true
102,16,0.0502732,0.000411331,0.498619,0.1,0.0498619,0.00180053,-2.90409e-11,0.00180053,361.538,0.00709858,0,0,0.0289145,0.148168,0.0407489,0.0320211,0.00657847,0.0421695,0.0180188,0.000493645,0.000943557,4.17823e-06,1.07633e-06,0.000642973,0,0.75381,0.00888905,0.713067,0.02814,0.00371391,0.00799656,0.0512598,0.021903,0.000600058,0.00114696,5.07891e-06,1.30836e-06,0.000781576,0,0.916306,true
103,16,0.0502696,0.000410042,0.498595,0.1,0.0498595,0.00183792,3.56274e-11,0.00183792,361.53,0.00709273,0,0,0.0289094,0.14791,0.0407454,0.0320321,0.00657785,0.0420432,0.0180177,0.000494278,0.000940122,4.19191e-06,1.04505e-06,0.000640801,0,0.751366,0.00888558,0.710628,0.0281347,0.00371763,0.00802094,0.0512669,0.0219706,0.000602716,0.00114637,5.11156e-06,1.27432e-06,0.000781384,0,0.916205,true
104,16,0.0502658,0.000408743,0.49857,0.1,0.049857,0.00187679,-4.44143e-11,0.00187679,361.521,0.00708712,0,0,0.0289044,0.147648,0.0407413,0.0320425,0.00657726,0.041916,0.0180166,0.000494875,0.000936658,4.2062e-06,1.01517e-06,0.000638619,0,0.748902,0.00888207,0.70817,0.0281294,0.00372125,0.00804571,0.0512742,0.022039,0.000605361,0.00114578,5.14528e-06,1.24182e-06,0.000781198,0,0.916103,true
105,16,0.0502619,0.000407434,0.498545,0.1,0.0498545,0.00191719,2.27773e-11,0.00191719,361.511,0.00708177,0,0,0.0288994,0.147385,0.0407376,0.0320524,0.00657666,0.0417876,0.0180156,0.000495431,0.000933167,4.22105e-06,9.8675e-07,0.00063643,0,0.746416,0.00887855,0.705691,0.0281242,0.00372472,0.00807084,0.0512815,0.0221086,0.00060799,0.00114518,5.18005e-06,1.21093e-06,0.000781022,0,0.915997,true
106,16,0.0502579,0.000406113,0.498518,0.1,0.0498518,0.00195916,-1.01266e-10,0.00195916,361.502,0.0070766,0,0,0.0288942,0.147118,0.0407338,0.0320615,0.00657607,0.0416583,0.0180146,0.000495947,0.000929644,4.23651e-06,9.59831e-07,0.000634237,0,0.743913,0.00887502,0.703192,0.028119,0.00372802,0.00809635,0.0512891,0.0221793,0.000610602,0.00114456,5.21593e-06,1.18173e-06,0.000780862,0,0.915893,true
107,16,0.0502538,0.000404781,0.498491,0.1,0.0498491,0.00200282,-3.94391e-11,0.00200282,361.492,0.00707177,0,0,0.028889,0.146848,0.0407302,0.03207,0.00657546,0.041528,0.0180135,0.000496418,0.000926089,4.25258e-06,9.34467e-07,0.000632032,0,0.741386,0.00887143,0.70067,0.0281138,0.00373114,0.00812224,0.0512968,0.0222509,0.000613193,0.00114394,5.25294e-06,1.15429e-06,0.000780708,0,0.915786,true
108,16,0.0502497,0.000403438,0.498462,0.1,0.0498462,0.00204819,-8.53917e-12,0.00204819,361.482,0.00706726,0,0,0.0288838,0.146576,0.0407263,0.0320777,0.00657483,0.0413966,0.0180125,0.000496846,0.000922504,4.26931e-06,9.10717e-07,0.000629821,0,0.738836,0.00886784,0.698127,0.0281086,0.00373408,0.00814851,0.0513049,0.0223237,0.000615765,0.0011433,5.29117e-06,1.1287e-06,0.000780568,0,0.915676,true
109,16,0.0502454,0.000402082,0.498433,0.1,0.0498433,0.00209529,-4.16763e-11,0.00209529,361.471,0.00706303,0,0,0.0288785,0.1463,0.0407226,0.0320848,0.00657423,0.0412641,0.0180114,0.000497226,0.000918887,4.28672e-06,8.88639e-07,0.000627606,0,0.736268,0.00886421,0.695563,0.0281035,0.00373685,0.00817522,0.051313,0.0223977,0.000618313,0.00114266,5.33065e-06,1.10505e-06,0.000780444,0,0.915568,true
110,16,0.050241,0.000400715,0.498403,0.1,0.0498403,0.00214414,9.69677e-11,0.00214414,361.46,0.00705911,0,0,0.0288733,0.146022,0.0407189,0.032091,0.0065736,0.0411305,0.0180104,0.000497563,0.000915235,4.30488e-06,8.68293e-07,0.00062538,0,0.733674,0.00886052,0.692975,0.0280984,0.00373943,0.00820234,0.0513214,0.0224728,0.000620845,0.001142,5.3715e-06,1.08343e-06,0.00078033,0,0.915456,true
111,16,0.0502365,0.000399335,0.498371,0.1,0.0498371,0.00219484,-6.20539e-11,0.00219484,361.449,0.00705561,0,0,0.0288679,0.145741,0.0407152,0.0320967,0.00657297,0.0409957,0.0180094,0.000497854,0.000911548,4.32384e-06,8.49742e-07,0.00062315,0,0.731056,0.00885686,0.690364,0.0280933,0.00374186,0.0082299,0.05133,0.0225493,0.000623354,0.00114133,5.41379e-06,1.06395e-06,0.000780235,0,0.915342,true
